id,nama,tanggal,jumlah
TRX07842,MRCNN,2025-11-15,126.79
TRX07843,SKIGV,2023-08-04,765.51
TRX07844,NPRPC,2025-11-04,310.73
TRX07845,UXEVK,2025-02-10,966.56
TRX07846,IWJRA,2024-04-04,335.04
TRX07847,CXRZD,2024-05-21,921.54
TRX07848,MAKRL,2025-12-02,734.63
TRX07849,IPHSS,2023-03-04,356.19
TRX07850,SPPTG,2024-10-13,554.98
TRX07851,NGDKH,2023-05-23,491.83
TRX07852,KXKUS,2023-11-02,210.1
TRX07853,CKKMS,2025-03-06,475.61
TRX07854,BZIJV,2023-02-18,625.15
TRX07855,KZFRW,2025-04-08,385.81
TRX07856,MQUFP,2024-11-03,317.39
TRX07857,LBNZD,2023-01-18,862.27
TRX07858,UTUXO,2024-12-25,528.09
TRX07859,OOXUU,2023-03-29,187.44
TRX07860,PVFJS,2024-08-27,958.68
TRX07861,LCLMR,2024-02-05,947.52
TRX07862,VYSJZ,2024-09-18,662.04
TRX07863,RTVTP,2024-01-20,769.14
TRX07864,PRAIW,2025-06-24,237.4
TRX07865,FEPXG,2024-02-05,324.94
TRX07866,TNQMX,2024-06-22,451.83
TRX07867,WMBGL,2025-02-19,969.94
TRX07868,JJYEO,2025-08-17,997.47
TRX07869,KODAT,2024-06-29,40.35
TRX07870,FXRLP,2023-09-29,713.13
TRX07871,VGOJX,2024-11-17,376.35
TRX07872,ZAGAM,2023-08-08,300.14
TRX07873,ILLTI,2023-12-19,550.1
TRX07874,TDENS,2023-05-29,947.52
TRX07875,XDYSA,2023-05-12,543.96
TRX07876,HVMYA,2025-08-26,62.49
TRX07877,HSKNY,2025-10-03,417.08
TRX07878,EARTC,2025-08-22,562.44
TRX07879,THGGO,2023-01-08,443.23
TRX07880,UVIZU,2023-11-12,529.95
TRX07881,ALBEM,2024-07-25,833.82
TRX07882,ENPVF,2025-02-21,734.2
TRX07883,JMWWD,2024-03-03,853.11
TRX07884,IMMVF,2024-04-22,396.82
TRX07885,MCDYV,2024-10-06,296.17
TRX07886,EOYRQ,2025-02-24,421.39
TRX07887,LZSUI,2024-01-25,134.95
TRX07888,TGASS,2025-02-24,416.95
TRX07889,MVJLQ,2023-09-29,600.13
TRX07890,NSAWE,2025-10-25,899.81
TRX07891,ZSYRN,2025-01-26,701.14
TRX07892,XGDNO,2024-09-02,303.85
TRX07893,YFPGU,2025-07-12,739.79
TRX07894,YMAGT,2024-02-25,967.44
TRX07895,XMDZF,2025-07-12,371.02
TRX07896,DYZEI,2024-11-22,94.32
TRX07897,VJRAZ,2023-06-06,994.82
TRX07898,YXQZX,2025-06-01,839.46
TRX07899,OCTAU,2024-06-28,187.99
TRX07900,TSEMH,2024-07-25,408.02
TRX07901,GBOWR,2023-12-23,56.63
TRX07902,CVQGO,2025-08-14,406.95
TRX07903,QKEHK,2024-09-24,514.37
TRX07904,MBRXY,2024-05-14,179.25
TRX07905,KLOLE,2025-05-04,194.32
TRX07906,MVOEW,2023-09-21,853.76
TRX07907,EBXKE,2025-10-17,228.74
TRX07908,NVAWF,2023-06-10,142.12
TRX07909,CJBHM,2025-10-04,366.03
TRX07910,XYHUG,2025-10-12,845.37
TRX07911,ZZWLX,2025-03-02,114.33
TRX07912,NWFWL,2024-05-18,609.55
TRX07913,LBMAD,2024-06-15,94.32
TRX07914,GUGPJ,2024-07-04,449.14
TRX07915,JRDUA,2024-04-16,926.11
TRX07916,AEKNJ,2023-04-03,56.79
TRX07917,TWPUO,2023-06-02,503.22
TRX07918,SPNAU,2025-04-03,386.39
TRX07919,JTWET,2023-10-14,876.62
TRX07920,PEXAX,2025-09-20,842.4
TRX07921,RAGPN,2023-11-12,223.65
TRX07922,SCMPG,2023-06-26,632.65
TRX07923,NKHTH,2024-07-18,434.22
TRX07924,QRMSI,2025-11-21,208.91
TRX07925,KYYUW,2025-06-08,229.95
TRX07926,QCMWP,2024-04-21,197.84
TRX07927,UGJIY,2023-11-27,872.78
TRX07928,QFKOE,2023-03-06,475.07
TRX07929,YJFIP,2023-10-13,70.31
TRX07930,PGKYO,2024-12-09,280.27
TRX07931,FIPDY,2023-01-19,302.76
TRX07932,EZMKG,2023-06-26,770.07
TRX07933,EILTE,2023-06-28,763.89
TRX07934,LSWTI,2023-07-26,596.92
TRX07935,KCQKH,2025-04-27,886.62
TRX07936,BSENX,2024-09-27,119.25
TRX07937,MRJBO,2024-05-17,206.91
TRX07938,RAZIP,2025-04-20,473.94
TRX07939,WMBLI,2023-03-26,985.75
TRX07940,JWTUO,2024-11-06,354.99
TRX07941,IWDBO,2024-11-08,257.41
TRX07942,IAVFI,2025-04-10,930.46
TRX07943,BOCZW,2025-01-23,616.15
TRX07944,FDAOX,2024-02-01,140.16
TRX07945,YOUKD,2024-10-31,376.07
TRX07946,YLWNZ,2023-02-03,377.35
TRX07947,WUUYI,2025-05-05,918.66
TRX07948,DWGAD,2023-02-22,987.6
TRX07949,TFEDE,2025-02-28,35.82
TRX07950,SEIIU,2024-09-27,563.49
TRX07951,EVRBL,2025-04-05,488.63
TRX07952,JDAQF,2023-06-11,536.65
TRX07953,DVELB,2024-08-27,756.0
TRX07954,YFBBU,2025-07-26,468.12
TRX07955,UMAMN,2024-10-27,259.91
TRX07956,TVZTH,2023-07-24,752.72
TRX07957,XCSYJ,2023-09-12,578.99
TRX07958,JGAVZ,2024-01-07,524.43
TRX07959,NFJAA,2023-08-12,858.49
TRX07960,FGLLE,2023-03-02,985.59
TRX07961,AWVGX,2025-10-22,871.22
TRX07962,JQHNF,2023-06-27,569.57
TRX07963,JDKKY,2023-03-23,433.37
TRX07964,BMVND,2024-12-21,94.33
TRX07965,XDPLJ,2025-03-10,441.67
TRX07966,JGQUD,2024-05-19,979.31
TRX07967,DYDMA,2023-04-14,815.59
TRX07968,AHLLM,2024-08-05,671.25
TRX07969,QDMRG,2024-11-18,533.74
TRX07970,WHSJA,2025-02-17,266.63
TRX07971,EPSRS,2025-07-03,926.59
TRX07972,BOBBE,2025-06-15,545.24
TRX07973,OCXVF,2025-12-18,190.11
TRX07974,LMMJN,2025-02-25,973.69
TRX07975,VUPOZ,2023-05-12,135.29
TRX07976,VOEHF,2025-05-06,269.97
TRX07977,GWRAF,2024-07-25,81.05
TRX07978,XPDXF,2024-05-29,398.9
TRX07979,XZHWI,2025-07-24,692.38
TRX07980,NDAAT,2025-02-25,423.46
TRX07981,BESKU,2024-08-06,626.32
TRX07982,FRKTG,2023-10-25,358.68
TRX07983,LTYGN,2025-08-25,519.3
TRX07984,QGWIZ,2023-06-28,492.78
TRX07985,IOPSY,2024-01-04,34.15
TRX07986,FMPMZ,2024-08-20,987.3
TRX07987,XYSWQ,2023-01-18,279.84
TRX07988,UIHFW,2025-03-28,93.43
TRX07989,MLAXA,2024-06-25,298.06
TRX07990,PREYK,2023-04-15,107.27
TRX07991,VKHJN,2024-03-28,81.22
TRX07992,CNGYJ,2023-10-02,856.98
TRX07993,MWKMV,2024-02-03,201.93
TRX07994,DWTSR,2023-12-13,440.68
TRX07995,WSCIG,2025-12-16,226.5
TRX07996,DKFYR,2025-12-24,746.98
TRX07997,GYAMO,2024-03-10,778.31
TRX07998,OVBHJ,2025-05-23,452.52
TRX07999,NQJLB,2025-02-08,31.37
TRX08000,HKJLM,2023-09-17,593.22
TRX08001,IDXCW,2023-08-10,97.07
TRX08002,CWRFW,2025-06-27,701.28
TRX08003,FPNRQ,2024-08-28,716.91
TRX08004,ORGFI,2025-02-17,486.94
TRX08005,FIAMV,2025-04-13,412.12
TRX08006,BGBAD,2024-10-11,193.65
TRX08007,WTSWJ,2024-03-17,149.86
TRX08008,IIPCL,2023-12-27,13.18
TRX08009,VENZT,2024-03-27,111.01
TRX08010,FOEBK,2025-12-17,426.02
TRX08011,ZMKFD,2023-08-24,947.42
TRX08012,LDMLM,2025-06-09,680.48
TRX08013,EUEJK,2025-06-01,255.15
TRX08014,HCACK,2025-07-24,242.63
TRX08015,AFLOG,2023-07-25,906.17
TRX08016,GZSUI,2025-08-28,187.67
TRX08017,ECCHA,2024-12-30,395.74
TRX08018,RNVZU,2025-01-04,330.55
TRX08019,MWBAH,2024-09-20,934.65
TRX08020,SCOVL,2025-09-09,138.12
TRX08021,XLNIP,2023-10-02,476.95
TRX08022,RWNSJ,2024-12-21,411.25
TRX08023,AILAH,2023-10-15,731.14
TRX08024,IRGTJ,2024-09-25,963.44
TRX08025,AXNHW,2024-10-20,340.54
TRX08026,YVLXB,2023-03-01,964.5
TRX08027,JUWRX,2025-10-26,491.04
TRX08028,CBDYX,2025-03-07,228.04
TRX08029,ZZNFD,2024-03-24,542.45
TRX08030,JTONC,2024-03-03,844.3
TRX08031,JHXOP,2024-01-22,397.42
TRX08032,NETXY,2023-05-02,674.41
TRX08033,ODLYO,2025-12-30,912.49
TRX08034,ZMXHK,2024-02-01,454.7
TRX08035,RWVJO,2024-07-23,615.39
TRX08036,PELJS,2025-12-04,877.19
TRX08037,NDSIV,2024-05-13,512.44
TRX08038,ETQAJ,2025-08-23,618.95
TRX08039,ULBFP,2023-12-17,843.41
TRX08040,VUAYZ,2023-01-10,197.5
TRX08041,TBSDD,2025-11-12,131.88
TRX08042,XKGMS,2024-07-26,896.03
TRX08043,ENIIU,2024-07-23,601.97
TRX08044,FYMVI,2023-05-24,713.44
TRX08045,QZLBC,2025-01-11,490.16
TRX08046,YBNLZ,2023-07-25,76.28
TRX08047,BJZLE,2025-01-12,905.99
TRX08048,WPCMT,2025-10-10,607.41
TRX08049,PNLXF,2025-07-28,893.13
TRX08050,ETPFI,2023-02-08,353.63
TRX08051,WHCNC,2025-04-28,396.01
TRX08052,BPFNB,2025-07-21,210.77
TRX08053,EUXAU,2024-11-19,655.29
TRX08054,KYJEA,2024-07-30,530.73
TRX08055,RXDGX,2023-07-23,678.57
TRX08056,LVHQI,2023-10-10,178.98
TRX08057,ANNDT,2024-01-31,345.27
TRX08058,XFUMJ,2024-03-23,569.02
TRX08059,CVMTA,2024-07-24,268.48
TRX08060,QTAPF,2023-03-06,756.92
TRX08061,DKJWG,2023-06-08,848.73
TRX08062,YGPIO,2024-05-17,65.48
TRX08063,HOFZZ,2024-10-16,76.41
TRX08064,TGROW,2025-02-24,997.86
TRX08065,YBTBC,2025-08-02,150.74
TRX08066,JVUDP,2024-03-28,132.09
TRX08067,UVMXY,2024-10-12,699.3
TRX08068,CQQIV,2024-10-30,517.45
TRX08069,FODVA,2025-11-20,769.74
TRX08070,UMDYS,2025-02-28,11.74
TRX08071,SKAXN,2024-03-28,307.08
TRX08072,KBVBR,2024-08-24,640.55
TRX08073,YKEMG,2023-10-30,830.73
TRX08074,NITZQ,2024-06-05,514.49
TRX08075,TTBKR,2024-07-28,890.78
TRX08076,BEASB,2023-10-25,769.08
TRX08077,BMMRS,2024-09-29,984.08
TRX08078,LVGSH,2023-10-10,203.59
TRX08079,WQBAX,2023-05-12,942.14
TRX08080,GGFJU,2025-08-24,629.28
TRX08081,PUUDX,2024-09-22,637.64
TRX08082,SKPDA,2023-01-24,424.55
TRX08083,NGEMU,2025-02-23,751.28
TRX08084,UQNKC,2024-04-14,858.9
TRX08085,DXLTH,2024-10-08,234.3
TRX08086,EZZSD,2025-09-04,655.37
TRX08087,XGXSO,2023-09-30,486.84
TRX08088,NHHBD,2023-11-09,845.28
TRX08089,NLHSJ,2025-07-17,842.82
TRX08090,VJDGK,2024-07-28,840.71
TRX08091,CYUUZ,2025-07-22,184.52
TRX08092,FCIXP,2024-10-12,378.57
TRX08093,ZGOVL,2025-08-13,494.05
TRX08094,LSRNT,2023-05-08,877.69
TRX08095,DRYMI,2023-07-29,36.63
TRX08096,FBACL,2023-05-18,571.97
TRX08097,LBDFP,2023-04-05,80.41
TRX08098,VLAAT,2024-09-15,371.77
TRX08099,RLJWR,2024-12-05,249.48
TRX08100,KUDTH,2024-04-10,68.53
TRX08101,BSZXN,2024-04-02,373.57
TRX08102,GFORI,2024-01-04,783.06
TRX08103,ANEMJ,2024-10-31,71.4
TRX08104,MUIKM,2023-07-27,463.29
TRX08105,OXSCY,2024-11-19,842.57
TRX08106,HLLWH,2023-09-26,697.69
TRX08107,NIQCB,2025-06-19,200.61
TRX08108,WBRTD,2024-03-18,17.06
TRX08109,YXQBI,2023-05-01,135.04
TRX08110,QRGXW,2023-10-10,991.62
TRX08111,SGWQA,2025-07-21,466.02
TRX08112,IHVVU,2023-04-24,14.23
TRX08113,ALHJL,2024-08-18,922.12
TRX08114,VNJQP,2025-02-04,411.8
TRX08115,FNPED,2025-12-29,147.49
TRX08116,ALYGO,2023-11-02,18.36
TRX08117,ETVZL,2024-06-11,88.65
TRX08118,LDVSJ,2023-02-01,171.76
TRX08119,ZNFIW,2023-10-13,10.59
TRX08120,CHFEQ,2023-08-02,673.39
TRX08121,GKMBC,2025-06-27,351.12
TRX08122,UPLCS,2025-06-17,440.04
TRX08123,SOBXT,2025-03-31,742.84
TRX08124,BXLDW,2024-10-07,470.26
TRX08125,JIDUP,2023-08-05,894.9
TRX08126,ZCEWP,2025-04-15,351.22
TRX08127,LXFRL,2025-08-11,157.24
TRX08128,VPFAZ,2023-10-01,553.92
TRX08129,LUDEQ,2023-12-16,525.64
TRX08130,PKUUI,2023-04-06,342.16
TRX08131,URIGB,2024-08-03,727.24
TRX08132,SLSYZ,2024-06-14,239.56
TRX08133,ZADGV,2025-04-09,650.33
TRX08134,KUDNY,2024-11-25,166.95
TRX08135,OLZXS,2024-01-06,659.63
TRX08136,EHXJO,2025-12-26,493.85
TRX08137,YSJGG,2025-09-24,160.7
TRX08138,FECWP,2025-12-13,631.87
TRX08139,OSTQR,2023-06-09,864.57
TRX08140,FDOXO,2024-06-12,740.89
TRX08141,LZIZM,2023-11-25,896.96
TRX08142,KTXGQ,2025-07-31,505.69
TRX08143,NWJSC,2024-01-28,650.97
TRX08144,UDIIQ,2024-02-17,622.16
TRX08145,MCDTY,2025-03-28,297.96
TRX08146,EYYQY,2024-06-04,154.83
TRX08147,CZSFO,2023-01-29,420.43
TRX08148,VAONY,2025-11-28,600.48
TRX08149,OMBFO,2025-02-28,193.29
TRX08150,CLNLH,2025-04-11,249.26
TRX08151,CAOIV,2024-05-18,732.63
TRX08152,OKHRO,2025-12-25,244.99
TRX08153,QAKLE,2024-02-02,759.15
TRX08154,FHKHF,2024-09-21,736.63
TRX08155,PKLCA,2023-12-02,174.16
TRX08156,VPDUA,2024-01-13,916.94
TRX08157,NHPPS,2024-05-12,377.66
TRX08158,NKSTH,2023-11-15,275.76
TRX08159,WNWIC,2024-07-03,369.63
TRX08160,OSHBD,2023-12-31,328.56
TRX08161,VZGZL,2023-06-22,331.47
TRX08162,QVUVV,2023-08-01,872.18
TRX08163,GIZEG,2025-06-08,505.84
TRX08164,FVEOG,2025-08-02,969.38
TRX08165,CLLZD,2024-09-21,326.08
TRX08166,GGMLG,2023-06-15,424.54
TRX08167,SYIDD,2023-02-10,799.24
TRX08168,YYLZW,2023-04-21,957.21
TRX08169,JBWCG,2024-08-25,585.86
TRX08170,QDANX,2025-04-22,655.53
TRX08171,BGNGV,2023-04-30,368.9
TRX08172,OPUJG,2025-12-05,135.05
TRX08173,XWFLX,2023-11-15,985.88
TRX08174,RUSVH,2023-06-26,372.02
TRX08175,HPYLQ,2023-11-12,759.67
TRX08176,WAEFR,2025-01-09,696.34
TRX08177,ZPHFX,2025-10-12,222.28
TRX08178,DXXAU,2024-09-29,470.21
TRX08179,KNRTQ,2025-06-15,320.24
TRX08180,AZJHI,2023-01-02,67.26
TRX08181,CMGHL,2024-12-16,991.16
TRX08182,VDUGI,2024-03-16,126.64
TRX08183,WNLLZ,2023-07-06,193.79
TRX08184,LTZUK,2023-06-16,160.98
TRX08185,QDMOS,2023-02-21,653.9
TRX08186,NSCQY,2023-05-11,283.06
TRX08187,WEMFO,2023-09-25,507.45
TRX08188,DGYWU,2024-08-20,676.87
TRX08189,YQRQF,2024-12-29,290.82
TRX08190,SREGV,2024-10-04,515.45
TRX08191,MHFOE,2023-06-23,27.0
TRX08192,HVJLH,2023-09-27,822.38
TRX08193,WTFCC,2024-07-10,167.74
TRX08194,QKKOJ,2023-02-26,646.93
TRX08195,KWJOG,2023-10-16,817.46
TRX08196,KOQLO,2024-02-07,265.26
TRX08197,ZQFCI,2024-11-19,552.07
TRX08198,KRIWF,2023-06-01,255.76
TRX08199,IQWTH,2023-08-24,983.12
TRX08200,JHHBR,2025-12-28,74.97
TRX08201,DORCK,2025-05-19,77.42
TRX08202,LZAQS,2025-12-19,402.21
TRX08203,FMEKH,2025-02-25,634.14
TRX08204,IFTUS,2025-05-24,864.01
TRX08205,DEYSR,2025-12-06,883.7
TRX08206,TFLYA,2024-09-14,150.63
TRX08207,LZATA,2023-01-25,885.65
TRX08208,TEKYY,2025-10-10,865.82
TRX08209,UNEKN,2023-09-30,399.64
TRX08210,UFOMK,2023-01-21,728.4
TRX08211,WTCQG,2025-06-08,513.6
TRX08212,UNVBR,2023-12-19,596.12
TRX08213,UQQQC,2024-03-05,919.13
TRX08214,VHYIK,2024-12-14,328.1
TRX08215,ZBSEV,2024-01-13,128.71
TRX08216,NKEIY,2025-05-07,930.0
TRX08217,UVVDZ,2024-10-27,327.2
TRX08218,RFBTW,2024-11-16,835.75
TRX08219,PZIXL,2023-12-06,404.37
TRX08220,JUMDH,2023-08-31,468.2
TRX08221,PACQC,2024-08-06,662.37
TRX08222,PIATB,2025-02-14,493.62
TRX08223,VMODJ,2023-07-29,629.94
TRX08224,ONAPG,2023-10-08,319.49
TRX08225,KVYGK,2024-07-24,578.88
TRX08226,YPXVQ,2025-06-05,746.72
TRX08227,SRMPO,2025-07-13,786.41
TRX08228,DVSTY,2025-02-21,609.95
TRX08229,HUSFP,2024-01-25,691.45
TRX08230,SRECC,2024-10-15,317.71
TRX08231,NNADW,2024-09-07,945.78
TRX08232,ZZHZI,2023-02-19,898.83
TRX08233,HSANC,2024-05-22,710.37
TRX08234,JXZZA,2023-05-16,867.1
TRX08235,ORVEZ,2023-09-01,467.0
TRX08236,NWTGM,2025-04-27,783.3
TRX08237,DOCIT,2024-04-08,60.53
TRX08238,JUDGB,2025-01-12,306.35
TRX08239,BUYOF,2023-07-11,506.58
TRX08240,DWGGQ,2024-01-07,533.15
TRX08241,RXGXV,2024-06-26,190.47
TRX08242,AMOPX,2024-01-05,562.64
TRX08243,XUXBB,2023-03-30,302.5
TRX08244,FVWMJ,2025-12-10,43.49
TRX08245,POMXQ,2025-02-18,352.93
TRX08246,GLHZZ,2024-12-20,902.16
TRX08247,GZPLE,2023-04-03,370.27
TRX08248,QFRTS,2025-05-30,314.24
TRX08249,LECMJ,2024-05-20,394.55
TRX08250,NHFPP,2024-12-23,300.32
TRX08251,HBZRH,2023-06-03,607.94
TRX08252,ETTJM,2024-12-26,609.59
TRX08253,CDCIN,2025-12-23,714.48
TRX08254,FTMPC,2024-09-25,437.62
TRX08255,WUNAU,2024-03-28,769.94
TRX08256,CBLZW,2025-11-14,587.08
TRX08257,FWHJK,2024-02-16,993.96
TRX08258,TQFXT,2024-02-22,82.86
TRX08259,JMIYC,2023-01-18,179.77
TRX08260,QXMTR,2023-09-03,102.59
TRX08261,MFDHT,2024-01-31,739.59
TRX08262,INIOV,2023-10-17,663.37
TRX08263,LSQCS,2024-09-28,603.81
TRX08264,TZDUT,2023-08-02,475.87
TRX08265,JWXYW,2023-03-04,729.8
TRX08266,WQTGP,2023-07-02,543.41
TRX08267,QDYTV,2024-04-18,52.15
TRX08268,EWLEF,2023-01-06,430.73
TRX08269,EPWHG,2023-01-21,419.45
TRX08270,ZKWGQ,2023-03-21,480.85
TRX08271,PADLA,2025-10-13,415.38
TRX08272,FUIOV,2025-11-19,302.19
TRX08273,VLMED,2025-06-06,894.76
TRX08274,QGVRN,2024-03-27,285.21
TRX08275,MEZOR,2023-07-15,674.58
TRX08276,QMCMO,2024-01-21,626.73
TRX08277,CFHSX,2025-07-26,546.76
TRX08278,UNVXM,2023-11-03,989.16
TRX08279,HRFPK,2023-11-18,634.94
TRX08280,MCRVA,2024-10-03,348.59
TRX08281,PNCNU,2023-05-15,597.6
TRX08282,EUNHR,2023-09-26,518.54
TRX08283,GPURT,2024-07-07,973.29
TRX08284,EPGAB,2025-10-28,908.61
TRX08285,HCSGA,2023-09-21,360.78
TRX08286,UGOPA,2025-09-17,59.75
TRX08287,XVDJO,2023-03-29,409.07
TRX08288,CPJJF,2023-07-26,572.07
TRX08289,CTGLW,2024-08-30,997.12
TRX08290,RQBPD,2024-05-12,530.11
TRX08291,TJERZ,2024-08-22,76.02
TRX08292,EUFBG,2023-12-21,389.12
TRX08293,FILGR,2024-07-30,809.24
TRX08294,CPFOJ,2024-12-23,716.26
TRX08295,NYWDW,2023-11-05,237.22
TRX08296,JZSOF,2024-01-23,941.93
TRX08297,KOOJE,2024-11-10,285.7
TRX08298,XCIFA,2023-12-25,845.97
TRX08299,SBTUL,2023-02-11,158.48
TRX08300,XCBPJ,2025-03-17,972.58
TRX08301,WSTQZ,2023-03-29,557.6
TRX08302,FYYQW,2023-02-21,178.41
TRX08303,GNFUV,2024-02-21,511.36
TRX08304,XBIHH,2023-05-15,453.78
TRX08305,EHSHZ,2023-12-11,305.67
TRX08306,MYOWO,2025-12-08,860.13
TRX08307,VUFEI,2023-12-13,348.19
TRX08308,OJNRN,2024-11-20,128.88
TRX08309,VWAYD,2024-03-19,253.64
TRX08310,KTFWU,2024-10-20,855.85
TRX08311,PYHBL,2023-02-26,810.02
TRX08312,HOXUB,2025-05-21,176.59
TRX08313,SDVKV,2024-07-14,546.44
TRX08314,TWYGJ,2023-01-08,143.24
TRX08315,DIUSJ,2024-11-12,264.82
TRX08316,TKWYW,2025-08-24,890.14
TRX08317,TOJXU,2025-03-05,76.61
TRX08318,MSMPU,2025-01-10,185.29
TRX08319,XRUXX,2025-12-05,511.17
TRX08320,FQQIW,2025-09-26,642.78
TRX08321,RTNPC,2024-11-29,579.13
TRX08322,IWVYG,2024-06-26,198.42
TRX08323,ANIYO,2024-08-25,529.45
TRX08324,FYUZL,2023-12-10,435.07
TRX08325,NNUOP,2024-01-28,651.67
TRX08326,PYSWV,2024-12-29,472.03
TRX08327,WPCMN,2023-10-31,493.53
TRX08328,LSUVQ,2025-10-24,800.43
TRX08329,YEEAH,2025-11-16,359.63
TRX08330,YBFTU,2025-08-10,472.98
TRX08331,NKHPA,2025-03-11,994.01
TRX08332,UQGTG,2025-01-16,55.11
TRX08333,PHINY,2024-08-05,693.63
TRX08334,JSCIA,2023-12-27,994.39
TRX08335,NZLRZ,2023-09-03,722.13
TRX08336,BDRNU,2024-08-11,428.36
TRX08337,TGHMT,2025-10-01,267.79
TRX08338,MHEZI,2024-05-02,333.14
TRX08339,DXJWL,2023-05-17,505.79
TRX08340,YYRFL,2023-10-18,324.93
TRX08341,IDNGF,2023-01-08,767.19
TRX08342,CBONG,2023-03-19,174.19
TRX08343,VWXZX,2024-03-25,836.38
TRX08344,DSGYJ,2024-01-17,678.11
TRX08345,YVHPX,2023-01-07,873.1
TRX08346,AZOTY,2023-01-28,950.93
TRX08347,YQFUY,2025-08-23,335.97
TRX08348,FVXOL,2024-05-13,642.81
TRX08349,EQVBH,2024-02-01,694.48
TRX08350,MRYOO,2024-08-18,558.42
TRX08351,TUZDO,2025-02-25,37.07
TRX08352,ITLFT,2024-03-16,679.85
TRX08353,FSSHO,2023-05-04,40.05
TRX08354,RZSES,2024-06-02,928.45
TRX08355,VZHTO,2025-07-29,309.08
TRX08356,XMZDS,2025-01-22,479.55
TRX08357,UJHBC,2024-10-13,546.17
TRX08358,EBVHQ,2024-01-20,570.76
TRX08359,VEJGZ,2023-11-20,283.2
TRX08360,XIOXN,2025-08-24,340.11
TRX08361,EFAZW,2024-09-04,937.38
TRX08362,CJFBC,2024-12-27,561.45
TRX08363,PEMNN,2024-06-13,829.73
TRX08364,ZLXBH,2025-12-06,885.44
TRX08365,NEAHO,2025-12-24,75.46
TRX08366,MCUJI,2025-06-19,357.92
TRX08367,IQFJF,2023-07-01,500.1
TRX08368,YSUAQ,2023-01-11,52.38
TRX08369,JJMSL,2025-03-14,81.58
TRX08370,ARFWH,2025-02-23,437.49
TRX08371,BDUDM,2023-05-25,99.94
TRX08372,PNWAO,2023-04-04,951.72
TRX08373,CYYOL,2024-06-19,89.81
TRX08374,MESEO,2025-02-23,461.73
TRX08375,QQGGK,2024-10-07,633.92
TRX08376,SGEOO,2024-09-01,413.87
TRX08377,PFIUK,2024-05-13,112.29
TRX08378,WQSWW,2025-11-07,879.94
TRX08379,ZWRDE,2025-06-28,654.72
TRX08380,QANKV,2025-09-09,509.99
TRX08381,LTCXN,2025-08-27,10.94
TRX08382,ZTYKF,2024-12-29,536.24
TRX08383,GCDIX,2023-09-19,889.6
TRX08384,KZJAA,2025-04-29,255.49
TRX08385,IVWEO,2024-08-13,555.99
TRX08386,EFKCB,2025-01-28,652.01
TRX08387,XCKEQ,2024-02-04,28.1
TRX08388,MPEML,2025-07-12,402.02
TRX08389,DKFOX,2024-02-04,539.13
TRX08390,YOHTK,2025-01-23,109.48
TRX08391,BXAIT,2024-01-08,714.1
TRX08392,CLUQD,2024-01-12,269.29
TRX08393,NAVLJ,2025-10-09,110.63
TRX08394,ISBGF,2024-05-16,442.74
TRX08395,YJMFL,2024-03-14,818.56
TRX08396,IXNMQ,2023-06-12,125.45
TRX08397,DFWAS,2024-10-08,854.11
TRX08398,PNWNF,2024-04-07,207.97
TRX08399,JMKCF,2024-09-20,283.18
TRX08400,EYSQI,2023-04-16,940.61
TRX08401,RZNFN,2025-02-09,140.3
TRX08402,VYJIQ,2023-07-15,411.86
TRX08403,PRZZR,2023-12-09,40.39
TRX08404,MUXYC,2024-06-09,80.48
TRX08405,AEQHE,2023-02-06,215.21
TRX08406,DNMBW,2025-02-18,982.86
TRX08407,EYCWO,2023-08-29,602.5
TRX08408,VVZNG,2025-01-08,227.62
TRX08409,GBJYP,2024-02-12,670.85
TRX08410,FNOUU,2025-12-22,999.88
TRX08411,AJALP,2023-09-03,848.77
TRX08412,VERKL,2025-01-27,645.7
TRX08413,TPIWI,2023-08-09,168.92
TRX08414,NYGZI,2025-02-08,258.51
TRX08415,DFZPF,2024-06-05,174.36
TRX08416,DWWTZ,2025-05-26,789.51
TRX08417,CDOQS,2024-07-24,165.26
TRX08418,XUOEI,2024-05-19,922.19
TRX08419,YAKFL,2025-10-06,542.94
TRX08420,UVIJO,2023-07-30,246.93
TRX08421,OPLHN,2023-09-27,969.19
TRX08422,RRGSN,2025-01-09,433.72
TRX08423,PCZWS,2025-11-07,497.15
TRX08424,QHGWR,2023-11-05,801.05
TRX08425,BMSHI,2025-10-15,731.38
TRX08426,ESENH,2025-07-06,879.79
TRX08427,ORPKY,2024-02-08,139.0
TRX08428,FXOKP,2023-01-26,78.82
TRX08429,FBPJS,2025-03-17,597.88
TRX08430,LPLJI,2024-09-09,711.09
TRX08431,RKZGS,2023-06-17,610.19
TRX08432,WCUNO,2025-12-03,344.3
TRX08433,PLOOX,2024-01-09,829.97
TRX08434,REYZT,2024-09-09,910.46
TRX08435,OUXEZ,2024-09-07,892.88
TRX08436,DTAUN,2024-10-27,122.86
TRX08437,ICWYE,2024-04-01,119.28
TRX08438,KODPB,2023-01-31,208.81
TRX08439,UKUMU,2025-05-15,986.76
TRX08440,NTIHV,2025-11-30,395.9
TRX08441,HNPLC,2024-12-05,387.08
TRX08442,GHCHJ,2024-08-06,805.15
TRX08443,BFPYN,2025-10-15,705.39
TRX08444,QNDNC,2025-01-14,239.29
TRX08445,ZQMHC,2025-02-21,891.53
TRX08446,EJVOM,2025-05-06,15.42
TRX08447,KTRIV,2023-08-19,496.0
